time,open,high,low,close,volume
2024-12-30,52.4,52.77,51.93,52.77,479261
2024-12-31,52.59,52.59,52.21,52.21,366340
2025-01-02,52.49,52.49,51.83,52.3,359447
2025-01-03,52.3,52.4,51.74,51.74,367540
2025-01-06,51.64,52.4,50.42,50.42,942417
2025-01-07,50.52,50.99,50.52,50.52,403696
2025-01-08,50.52,50.7,50.42,50.52,496812
2025-01-09,50.52,50.8,50.33,50.42,411589
2025-01-10,50.42,50.8,50.42,50.42,475785
2025-01-13,50.23,51.17,50.14,50.89,462553
2025-01-14,50.8,51.27,50.8,51.27,329356
2025-01-15,51.74,51.74,51.17,51.74,331944
2025-01-16,51.55,52.11,50.61,50.8,572692
2025-01-17,50.7,51.74,50.05,50.23,638356
2025-01-20,50.42,50.99,50.42,50.89,200734
2025-01-21,51.17,51.17,50.33,50.42,258460
2025-01-22,50.7,50.89,50.42,50.52,201578
2025-01-23,50.8,50.89,50.42,50.8,235547
2025-01-24,50.52,50.89,50.52,50.61,303212
2025-02-03,50.42,50.61,49.48,49.57,599809
2025-02-04,49.67,49.86,49.29,49.57,438773
2025-02-05,49.67,49.95,49.57,49.95,270329
2025-02-06,50.05,50.05,49.57,49.57,353492
2025-02-07,49.57,49.67,49.2,49.29,768918
2025-02-10,49.1,49.29,48.92,49.1,645306
2025-02-11,49.01,49.1,48.45,48.54,748820
2025-02-12,48.63,48.92,48.63,48.82,90829
2025-02-13,48.82,48.92,48.63,48.63,275121
2025-02-14,49.29,49.29,48.45,48.54,669129
2025-02-17,48.45,48.54,47.98,48.07,1116717
2025-02-18,48.07,48.45,47.98,48.16,489998
2025-02-19,48.16,48.35,48.07,48.26,871238
2025-02-20,48.45,48.54,48.26,48.35,580621
2025-02-21,48.54,49.1,48.35,48.73,752662
2025-02-24,48.73,49.29,48.73,49.29,714423
2025-02-25,50.33,50.33,49.01,49.29,484840
2025-02-26,49.39,49.39,48.92,49.1,648180
2025-02-27,49.1,49.2,48.73,49.1,457504
2025-02-28,48.92,49.2,48.45,48.45,929250
2025-03-03,48.92,48.92,48.45,48.63,580641
2025-03-04,48.63,49.01,48.45,48.92,736474
2025-03-05,48.92,49.01,48.54,48.73,480945
2025-03-06,48.73,48.82,48.26,48.35,1209978
2025-03-07,48.82,48.92,48.07,48.16,1426240
2025-03-10,48.45,48.63,47.98,48.35,1215216
2025-03-11,48.26,48.35,47.88,48.16,1573015
2025-03-12,47.98,48.45,47.98,48.07,1576565
2025-03-13,48.07,48.45,47.98,48.07,1125931
2025-03-14,48.26,49.29,48.16,48.54,1389247
2025-03-17,48.92,49.01,48.35,48.54,739736
2025-03-18,48.54,48.82,48.07,48.07,1621031
2025-03-19,48.26,48.26,47.79,47.79,2189365
2025-03-20,47.88,48.07,47.51,47.6,1385485
2025-03-21,47.79,47.79,47.32,47.32,1205632
2025-03-24,47.32,47.41,46.94,46.94,1550897
2025-03-25,47.13,47.22,46.61,46.61,1606302
2025-03-26,46.61,47.13,46.47,46.61,1264845
2025-03-27,46.61,46.75,46.52,46.61,988961
2025-03-28,46.66,46.75,46.28,46.38,1141601
2025-03-31,46.33,46.47,46.0,46.0,1126907
2025-04-01,46.14,46.66,45.95,46.42,957252
2025-04-02,46.47,46.52,46.19,46.38,630634
2025-04-03,45.44,45.44,43.13,43.13,3158944
2025-04-04,40.12,42.19,40.12,40.78,3851521
2025-04-08,40.78,41.91,39.89,40.07,3267737
2025-04-09,39.04,41.96,39.04,41.48,3153344
2025-04-10,44.35,44.35,44.31,44.35,598972
2025-04-11,45.15,46.66,44.35,46.09,4012370
2025-04-14,46.56,46.8,45.67,46.56,2475086
2025-04-15,46.14,46.19,44.97,45.81,2332871
2025-04-16,45.34,45.62,44.54,44.78,1344523
2025-04-17,44.5,44.68,44.17,44.21,1363877
2025-04-18,44.59,45.15,44.4,44.54,845618
2025-04-21,44.5,44.78,44.31,44.31,472772
2025-04-22,44.21,44.68,42.33,43.84,1205723
2025-04-23,44.97,45.72,44.59,45.72,1165003
2025-04-24,46.09,46.42,45.91,46.28,1698282
2025-04-25,46.28,46.56,46.0,46.56,1951895
2025-04-28,46.52,48.26,46.33,48.16,1968996
2025-04-29,47.79,47.79,45.25,45.25,4407144
2025-05-05,45.06,45.29,44.35,45.06,1251013
2025-05-06,45.58,45.58,44.92,45.01,790459
2025-05-07,45.2,45.53,45.15,45.2,767869
2025-05-08,45.25,45.86,45.25,45.67,859241
2025-05-09,46.75,46.75,45.95,46.09,940554
2025-05-12,46.28,46.56,46.09,46.52,1227578
2025-05-13,46.66,46.66,46.28,46.33,1007145
2025-05-14,46.19,46.71,46.19,46.56,1129231
2025-05-15,46.56,47.6,46.56,47.32,1280816
2025-05-16,47.32,47.69,47.22,47.51,700568
2025-05-19,47.22,47.22,46.66,46.75,754833
2025-05-20,46.56,46.94,46.52,46.85,584679
2025-05-21,46.85,46.99,46.56,46.66,577212
2025-05-22,46.66,46.75,46.47,46.71,794955
2025-05-23,46.71,46.75,46.38,46.52,397177
2025-05-26,46.94,46.94,45.81,46.52,716367
2025-05-27,46.8,46.8,46.47,46.52,591321
2025-05-28,46.66,46.75,46.33,46.52,598352
2025-05-29,46.56,46.85,46.33,46.33,773730
2025-05-30,46.33,46.38,45.81,45.86,1704102
2025-06-02,45.86,46.42,45.67,46.24,569970
2025-06-03,46.28,46.61,46.28,46.56,605168
2025-06-04,46.66,47.69,46.61,47.13,1485198
2025-06-05,47.04,47.22,46.56,46.56,994649
2025-06-06,46.56,46.8,46.14,46.14,755124
2025-06-09,46.14,46.47,45.95,45.95,924177
2025-06-10,46.33,46.33,45.91,45.95,844861
2025-06-11,46.0,46.19,45.95,46.09,347695
2025-06-12,46.19,46.66,46.19,46.52,631844
2025-06-13,46.47,46.47,46.0,46.19,963693
2025-06-16,46.09,46.75,46.09,46.61,977362
2025-06-17,46.66,47.79,46.61,46.99,1507277
2025-06-18,46.99,47.13,46.56,46.56,1298112
2025-06-19,46.75,46.89,46.28,46.52,1025994
2025-06-20,46.56,46.66,46.38,46.56,717034
2025-06-23,46.28,46.52,46.19,46.33,1050378
2025-06-24,46.56,46.71,46.42,46.71,710936
2025-06-25,46.42,47.51,46.42,47.32,1763863
2025-06-26,47.69,47.79,47.32,47.51,1285061
2025-06-27,47.6,47.88,47.32,47.6,3003369
2025-06-30,47.6,47.75,46.9,47.0,1926448
2025-07-01,47.0,47.0,46.5,46.55,906758
2025-07-02,46.5,46.5,46.1,46.4,1100593
2025-07-03,46.4,46.6,46.25,46.25,1536347
2025-07-04,46.6,46.6,46.3,46.4,849176
2025-07-07,46.5,46.65,46.3,46.4,1321381
2025-07-08,46.45,46.85,46.45,46.85,1640468
2025-07-09,47.0,47.75,46.9,47.65,2603822
2025-07-10,47.7,48.35,47.7,48.1,2152137
2025-07-11,48.1,48.25,47.5,48.15,2444000
2025-07-14,48.15,48.35,47.65,48.0,1272000
2025-07-15,48.0,48.9,47.95,48.05,2151700
2025-07-16,48.05,48.15,47.65,48.0,1366400
2025-07-17,48.05,48.7,47.85,48.4,2042400
2025-07-18,48.55,48.55,48.0,48.2,1338400
2025-07-21,48.05,48.35,47.7,47.7,1645300
2025-07-22,47.75,47.9,47.5,47.8,797900
2025-07-23,47.85,48.9,47.5,48.6,2660200
2025-07-24,48.95,50.0,48.7,49.0,2245700
2025-07-25,49.0,49.1,48.85,49.1,1335000
2025-07-28,49.35,49.5,48.9,49.3,2668300
2025-07-29,49.3,49.5,47.35,47.35,2638000
2025-07-30,47.4,47.8,47.35,47.6,2020500
2025-07-31,47.7,48.4,47.5,47.65,1914100
2025-08-01,47.7,48.05,47.7,47.95,1031600
2025-08-04,48.0,48.1,47.65,48.1,804800
2025-08-05,48.1,48.2,47.4,47.5,2101200
2025-08-06,47.6,48.15,47.35,47.8,980700
2025-08-07,48.0,48.0,47.55,47.7,860100
2025-08-08,47.7,48.15,47.6,47.85,930800
2025-08-11,48.0,48.55,48.0,48.2,1467500
2025-08-12,48.4,48.55,48.2,48.3,1258100
2025-08-13,48.45,48.45,47.85,47.95,1126700
2025-08-14,48.1,48.1,47.75,47.9,1143800
2025-08-15,47.95,47.95,47.4,47.5,1553000
2025-08-18,47.55,47.75,47.15,47.15,962200
2025-08-19,47.25,47.35,47.05,47.15,1046500
2025-08-20,47.15,47.15,46.55,46.75,1212700
2025-08-21,46.55,46.9,46.3,46.6,1406200
2025-08-22,46.5,46.6,45.7,45.8,1847600
2025-08-25,45.8,46.0,45.5,45.6,990900
2025-08-26,45.6,45.9,45.45,45.9,696900
2025-08-27,46.1,46.3,45.85,46.0,1209900
2025-08-28,46.0,46.65,46.0,46.55,545500
2025-08-29,46.8,46.9,46.55,46.55,788100
2025-09-03,46.6,46.6,46.25,46.35,558900
2025-09-04,46.5,47.2,46.35,47.1,1013000
2025-09-05,47.25,47.5,47.1,47.3,1242400
2025-09-08,47.5,47.55,46.75,46.8,869100
2025-09-09,46.75,46.8,46.2,46.3,858200
2025-09-10,46.5,46.6,46.15,46.25,506700
2025-09-11,46.4,46.5,45.7,46.4,705600
2025-09-12,46.3,47.4,46.3,46.65,1050800
2025-09-15,46.95,47.0,46.65,46.7,507500
2025-09-16,46.95,48.15,46.6,47.8,2744100
2025-09-17,47.8,48.15,47.3,47.3,983000
2025-09-18,47.45,47.55,46.7,46.8,1010400
2025-09-19,46.95,46.95,46.0,46.0,1385500
2025-09-22,46.1,46.45,45.5,45.7,1354200
2025-09-23,45.8,46.1,45.65,45.8,447500
2025-09-24,45.9,46.1,45.5,46.1,503600
2025-09-25,46.15,46.25,45.75,45.85,468600
2025-09-26,46.05,46.05,45.65,45.65,480800
2025-09-29,45.7,45.7,45.35,45.5,571100
2025-09-30,45.5,45.6,45.15,45.2,553000
2025-10-01,45.3,45.55,45.2,45.3,324100
2025-10-02,45.4,45.75,45.4,45.4,696400
2025-10-03,45.45,45.8,45.4,45.55,425600
2025-10-06,46.05,46.2,45.7,46.15,894200
2025-10-07,46.45,46.45,45.9,46.0,690800
2025-10-08,46.3,46.4,45.95,45.95,517900
2025-10-09,46.0,46.05,45.55,45.6,557300
2025-10-10,45.6,45.95,45.55,45.85,481500
2025-10-13,45.5,45.95,45.35,45.95,521600
2025-10-14,45.8,45.95,45.4,45.4,579100
2025-10-15,45.45,45.7,45.25,45.25,544100
2025-10-16,45.3,45.6,45.1,45.2,467500
2025-10-17,45.2,45.5,44.9,45.25,825800
2025-10-20,45.05,45.25,44.0,44.0,961100
2025-10-21,44.15,44.5,44.0,44.45,806800
2025-10-22,44.45,44.8,44.25,44.8,390300
2025-10-23,44.8,45.65,44.55,45.45,730200
2025-10-24,45.5,45.5,45.0,45.15,354200
2025-10-27,45.5,45.75,45.2,45.45,691600
2025-10-28,45.45,45.65,45.35,45.45,405600
2025-10-29,45.8,46.0,45.45,45.75,762700
2025-10-30,45.9,45.9,45.4,45.7,623700
2025-10-31,45.85,45.9,45.6,45.85,575000
2025-11-03,45.8,46.65,45.75,46.3,858900
2025-11-04,46.45,46.45,45.5,46.25,851500
2025-11-05,46.3,46.35,45.95,46.2,566500
2025-11-06,46.0,46.3,45.9,46.15,543600
2025-11-07,45.9,46.4,45.9,46.1,560000
2025-11-10,46.2,46.35,46.0,46.0,515600
2025-11-11,45.95,47.25,45.9,46.8,1271900
2025-11-12,46.8,47.1,46.6,46.95,753600
2025-11-13,47.1,47.55,46.85,47.4,1122200
2025-11-14,47.4,47.55,47.05,47.1,842800
2025-11-17,47.1,47.6,47.1,47.25,1032700
2025-11-18,47.3,47.5,46.8,47.2,623200
2025-11-19,47.2,47.2,46.9,47.0,665000
2025-11-20,47.4,47.5,46.95,47.05,776700
2025-11-21,46.95,46.95,46.5,46.7,542300
2025-11-24,46.7,47.0,46.15,46.15,863800
2025-11-25,46.2,46.8,46.1,46.3,435300
2025-11-26,46.4,46.8,46.4,46.5,374600
2025-11-27,46.75,46.75,46.35,46.4,301100
2025-11-28,46.4,46.65,46.3,46.4,381200
2025-12-01,46.55,49.6,46.55,49.0,4104800
2025-12-02,49.0,52.4,48.85,52.4,5646800
2025-12-03,54.0,54.4,51.9,51.9,3231900
2025-12-04,51.5,52.2,50.5,50.9,2805000
2025-12-05,50.9,51.3,49.8,49.8,2542700
2025-12-08,49.8,53.2,49.7,53.2,5248000
2025-12-09,54.5,55.3,53.3,53.3,4328800
2025-12-10,53.3,53.4,51.4,51.5,2433700
2025-12-11,51.7,53.0,51.5,52.3,1643600
2025-12-12,52.0,52.6,49.95,50.0,2534500
2025-12-15,50.3,51.5,50.0,50.5,1509700
2025-12-16,51.0,52.0,48.1,51.7,2083100
2025-12-17,51.8,51.8,50.1,50.1,1555300
2025-12-18,50.6,50.7,49.8,50.2,1042600
2025-12-19,50.2,50.2,49.6,49.7,1138800
2025-12-22,49.7,50.3,49.45,49.6,995900
2025-12-23,49.7,49.9,48.9,49.5,1429100
